	Time			6 Y_Fz			5 O_Fz			4 Y_Fy			3 O_Fy			2 L(1,2,3)			1 R(1,2,3)	
0.0000	0.438	1.566	0.4611	-1.6772	0.38595	-0.08480
0.0005	0.324	1.563	0.4585	-1.6752	0.38627	-0.08064
0.0010	0.218	1.560	0.4563	-1.6732	0.38623	-0.08099
0.0015	0.129	1.559	0.4549	-1.6714	0.38573	-0.08128
0.0020	0.065	1.559	0.4546	-1.6699	0.38564	-0.08144
0.0025	0.037	1.562	0.4559	-1.6686	0.38639	-0.07963
0.0030	0.051	1.566	0.4589	-1.6678	0.38609	-0.08083
0.0035	0.097	1.573	0.4628	-1.6677	0.38597	-0.08032
0.0040	0.157	1.579	0.4668	-1.6685	0.38638	-0.08053
0.0045	0.212	1.584	0.4698	-1.6707	0.38610	-0.08150
0.0050	0.247	1.587	0.4707	-1.6745	0.38624	-0.08160
0.0055	0.245	1.587	0.4689	-1.6800	0.38587	-0.08280
0.0060	0.212	1.584	0.4650	-1.6862	0.38576	-0.08343
0.0065	0.162	1.580	0.4601	-1.6921	0.38577	-0.08166
0.0070	0.111	1.576	0.4552	-1.6964	0.38654	-0.08297
0.0075	0.071	1.573	0.4513	-1.6979	0.38648	-0.08020
0.0080	0.056	1.573	0.4494	-1.6959	0.38593	-0.08175
0.0085	0.071	1.574	0.4492	-1.6914	0.38577	-0.08066
0.0090	0.119	1.575	0.4503	-1.6859	0.38593	-0.08373
0.0095	0.200	1.574	0.4522	-1.6811	0.38663	-0.08261
0.0100	0.316	1.570	0.4546	-1.6784	0.38609	-0.08160
0.0105	0.466	1.561	0.4571	-1.6790	0.38615	-0.08177
0.0110	0.630	1.549	0.4593	-1.6820	0.38593	-0.08175
0.0115	0.776	1.537	0.4612	-1.6859	0.38622	-0.07985
0.0120	0.875	1.528	0.4626	-1.6892	0.38594	-0.08206
0.0125	0.897	1.525	0.4633	-1.6906	0.38576	-0.08259
0.0130	0.818	1.530	0.4633	-1.6888	0.38639	-0.08251
0.0135	0.660	1.541	0.4627	-1.6847	0.38586	-0.08316
0.0140	0.463	1.554	0.4616	-1.6794	0.38626	-0.08221
0.0145	0.268	1.567	0.4601	-1.6741	0.38579	-0.08249
0.0150	0.115	1.576	0.4586	-1.6699	0.38639	-0.08083
0.0155	0.039	1.579	0.4570	-1.6679	0.38628	-0.08232
0.0160	0.034	1.577	0.4555	-1.6677	0.38609	-0.08038
0.0165	0.076	1.573	0.4544	-1.6690	0.38619	-0.08004
0.0170	0.142	1.570	0.4537	-1.6710	0.38608	-0.08129
0.0175	0.209	1.569	0.4536	-1.6734	0.38650	-0.08108
0.0180	0.257	1.573	0.4541	-1.6755	0.38609	-0.08144
0.0185	0.283	1.579	0.4551	-1.6774	0.38592	-0.08098
0.0190	0.294	1.580	0.4563	-1.6787	0.38563	-0.08083
0.0195	0.296	1.574	0.4575	-1.6795	0.38619	-0.08222
0.0200	0.296	1.553	0.4584	-1.6796	0.38622	-0.07961
0.0205	0.299	1.516	0.4588	-1.6789	0.38608	-0.08230
0.0210	0.298	1.470	0.4589	-1.6776	0.38593	-0.08053
0.0215	0.282	1.424	0.4587	-1.6759	0.38618	-0.08197
0.0220	0.242	1.389	0.4585	-1.6741	0.38594	-0.07992
0.0225	0.165	1.375	0.4584	-1.6723	0.38574	-0.08109
0.0230	0.045	1.389	0.4587	-1.6707	0.38637	-0.08328
0.0235	-0.103	1.426	0.4592	-1.6695	0.38660	-0.08072
0.0240	-0.256	1.474	0.4599	-1.6687	0.38594	-0.08053
