5.47,0.00,0.00, 0.00
0.00,0.07,0.00, 3.49
0.02,0.07,0.99, 0.01
0.00,0.06,0.00, 0.00
0.00,0.07,0.00, 0.50
0.00,0.07,0.00, 0.00
0.00,0.06,0.00, 0.00
0.00,0.07,0.00, 0.50
0.02,0.07,0.99, 0.00
0.00,0.07,0.00, 0.00
0.00,0.07,0.00, 0.00
0.02,0.07,0.99, 0.00
0.02,0.07,0.01, 0.00
0.00,0.06,0.00, 0.00
0.00,0.07,0.00, 0.50
0.02,0.07,0.99, 0.00
0.00,0.07,0.00, 0.00
0.00,0.07,0.00, 0.00
0.00,0.07,0.00, 0.00
0.02,0.07,0.99, 0.00
0.00,0.07,0.00, 0.00
0.00,0.07,0.00, 0.00
0.02,0.08,0.99, 0.50
0.02,0.07,0.01, 0.00
0.00,0.07,0.00, 0.00
0.00,0.07,0.00, 0.00
0.04,0.07,1.97, 0.00
0.00,0.06,0.00, 0.00
0.00,0.07,0.00, 0.50
0.00,0.07,0.00, 0.00
0.04,0.07,1.97, 0.00
0.00,0.06,0.00, 0.00
0.00,0.07,0.00, 0.50
0.04,0.07,1.97, 0.00
0.02,0.07,0.00, 0.00
0.00,0.07,0.00, 0.00
0.00,0.07,0.00, 0.00
0.02,0.06,0.99, 0.00
0.00,0.07,0.00, 0.50
0.00,0.07,0.00, 0.00
0.00,0.07,0.00, 0.00
0.02,0.07,0.99, 0.00
0.00,0.07,0.00, 0.00
0.00,0.07,0.00, 0.00
0.00,0.07,0.00, 0.00
0.04,0.07,1.97, 0.00
0.00,0.07,0.00, 0.00
0.00,0.07,0.00, 0.00
0.02,0.07,0.99, 0.00
0.00,0.07,0.00, 0.00
0.00,0.07,0.00, 0.00
0.00,0.07,0.00, 0.00
0.00,0.06,0.00, 0.00
0.00,0.07,0.00, 0.50
0.00,0.07,0.00, 0.00
0.00,0.07,0.00, 0.00
0.00,0.07,0.00, 0.00
0.00,0.07,0.00, 0.00
0.00,0.06,0.00, 0.00
0.00,0.07,0.00, 0.50
0.02,0.07,0.99, 0.00
