	Time			6 Y_Fz			5 O_Fz			4 Y_Fy			3 O_Fy			2 L(1,2,3)			1 R(1,2,3)	
0.0000	-2.046	1.645	0.3756	-1.6527	0.38574	-0.08755
0.0005	-2.071	1.659	0.3738	-1.6535	0.38618	-0.08150
0.0010	-2.095	1.671	0.3722	-1.6543	0.38627	-0.08190
0.0015	-2.114	1.681	0.3708	-1.6547	0.38581	-0.08096
0.0020	-2.127	1.686	0.3698	-1.6546	0.38577	-0.08190
0.0025	-2.131	1.687	0.3694	-1.6540	0.38618	-0.08027
0.0030	-2.126	1.681	0.3695	-1.6526	0.38609	-0.08404
0.0035	-2.113	1.670	0.3703	-1.6508	0.38560	-0.08271
0.0040	-2.096	1.659	0.3715	-1.6489	0.38608	-0.07931
0.0045	-2.079	1.648	0.3732	-1.6474	0.38613	-0.07918
0.0050	-2.067	1.643	0.3753	-1.6466	0.38610	-0.08083
0.0055	-2.062	1.643	0.3777	-1.6468	0.38592	-0.08207
0.0060	-2.064	1.649	0.3801	-1.6479	0.38594	-0.08221
0.0065	-2.071	1.657	0.3825	-1.6496	0.38669	-0.07890
0.0070	-2.079	1.664	0.3846	-1.6516	0.38623	-0.08099
0.0075	-2.086	1.668	0.3864	-1.6538	0.38557	-0.08154
0.0080	-2.090	1.666	0.3875	-1.6560	0.38577	-0.08190
0.0085	-2.091	1.660	0.3879	-1.6578	0.38641	-0.08290
0.0090	-2.089	1.652	0.3875	-1.6592	0.38623	-0.08083
0.0095	-2.087	1.643	0.3863	-1.6600	0.38608	-0.08206
0.0100	-2.084	1.636	0.3842	-1.6600	0.38579	-0.08267
0.0105	-2.082	1.631	0.3811	-1.6592	0.38589	-0.08134
0.0110	-2.081	1.630	0.3776	-1.6578	0.38669	-0.08144
0.0115	-2.079	1.632	0.3742	-1.6560	0.38646	-0.08180
0.0120	-2.077	1.635	0.3717	-1.6542	0.38576	-0.08190
0.0125	-2.074	1.638	0.3706	-1.6528	0.38591	-0.08451
