	Time			6 Y_Fz			5 O_Fz			4 Y_Fy			3 O_Fy			2 L(1,2,3)			1 R(1,2,3)	
0.0000	-1.825	1.660	0.3047	-1.6478	0.38655	-0.08236
0.0005	-1.819	1.665	0.3041	-1.6479	0.38620	-0.08070
0.0010	-1.815	1.670	0.3036	-1.6479	0.38622	-0.07900
0.0015	-1.812	1.673	0.3032	-1.6479	0.38633	-0.08132
0.0020	-1.813	1.674	0.3031	-1.6479	0.38579	-0.08114
0.0025	-1.818	1.672	0.3034	-1.6478	0.38619	-0.08049
0.0030	-1.829	1.667	0.3041	-1.6477	0.38640	-0.07946
0.0035	-1.843	1.660	0.3049	-1.6476	0.38594	-0.08153
0.0040	-1.857	1.652	0.3055	-1.6474	0.38578	-0.07977
0.0045	-1.870	1.646	0.3055	-1.6470	0.38592	-0.08126
0.0050	-1.878	1.643	0.3047	-1.6466	0.38624	-0.08007
0.0055	-1.879	1.643	0.3029	-1.6461	0.38600	-0.08008
0.0060	-1.874	1.648	0.3004	-1.6454	0.38593	-0.07977
0.0065	-1.863	1.654	0.2980	-1.6447	0.38599	-0.07989
0.0070	-1.850	1.661	0.2963	-1.6438	0.38637	-0.07900
0.0075	-1.834	1.668	0.2961	-1.6430	0.38608	-0.08101
0.0080	-1.818	1.672	0.2977	-1.6421	0.38626	-0.08129
0.0085	-1.802	1.674	0.3006	-1.6412	0.38596	-0.08053
0.0090	-1.787	1.674	0.3041	-1.6404	0.38607	-0.07931
0.0095	-1.774	1.671	0.3073	-1.6398	0.38607	-0.07952
0.0100	-1.763	1.665	0.3095	-1.6393	0.38610	-0.08175
0.0105	-1.755	1.657	0.3099	-1.6390	0.38593	-0.07879
0.0110	-1.751	1.647	0.3092	-1.6390	0.38578	-0.08206
0.0115	-1.749	1.637	0.3078	-1.6393	0.38665	-0.07936
0.0120	-1.749	1.629	0.3064	-1.6397	0.38622	-0.07992
0.0125	-1.750	1.624	0.3059	-1.6405	0.38555	-0.07952
0.0130	-1.753	1.624	0.3065	-1.6414	0.38623	-0.08083
0.0135	-1.756	1.628	0.3082	-1.6424	0.38653	-0.08149
0.0140	-1.761	1.634	0.3102	-1.6431	0.38578	-0.08114
0.0145	-1.767	1.642	0.3120	-1.6434	0.38590	-0.08073
0.0150	-1.775	1.649	0.3132	-1.6430	0.38623	-0.08236
0.0155	-1.783	1.656	0.3132	-1.6417	0.38616	-0.08085
0.0160	-1.791	1.660	0.3123	-1.6397	0.38592	-0.08297
0.0165	-1.797	1.663	0.3109	-1.6372	0.38560	-0.08243
0.0170	-1.798	1.665	0.3094	-1.6346	0.38576	-0.07870
0.0175	-1.793	1.665	0.3084	-1.6320	0.38626	-0.08186
0.0180	-1.779	1.662	0.3080	-1.6298	0.38655	-0.07992
0.0185	-1.758	1.659	0.3081	-1.6279	0.38583	-0.08019
0.0190	-1.734	1.657	0.3084	-1.6262	0.38594	-0.08175
0.0195	-1.710	1.656	0.3086	-1.6247	0.38615	-0.07899
0.0200	-1.688	1.657	0.3083	-1.6235	0.38637	-0.07977
0.0205	-1.671	1.662	0.3074	-1.6223	0.38599	-0.08050
0.0210	-1.661	1.669	0.3060	-1.6216	0.38594	-0.08007
0.0215	-1.659	1.677	0.3046	-1.6216	0.38600	-0.07922
0.0220	-1.664	1.684	0.3036	-1.6224	0.38623	-0.08160
0.0225	-1.677	1.690	0.3034	-1.6245	0.38619	-0.07913
0.0230	-1.700	1.692	0.3043	-1.6279	0.38594	-0.08038
0.0235	-1.727	1.692	0.3059	-1.6321	0.38589	-0.07909
0.0240	-1.757	1.689	0.3079	-1.6363	0.38592	-0.07900
0.0245	-1.783	1.686	0.3096	-1.6397	0.38625	-0.08058
0.0250	-1.803	1.683	0.3107	-1.6417	0.38592	-0.07870
0.0255	-1.812	1.681	0.3108	-1.6417	0.38609	-0.08042
0.0260	-1.812	1.679	0.3098	-1.6406	0.38637	-0.08038
0.0265	-1.805	1.677	0.3080	-1.6398	0.38613	-0.08034
0.0270	-1.795	1.675	0.3055	-1.6404	0.38594	-0.08053
0.0275	-1.785	1.672	0.3024	-1.6439	0.38612	-0.08017
0.0280	-1.777	1.667	0.2990	-1.6510	0.38655	-0.08053
0.0285	-1.773	1.662	0.2956	-1.6602	0.38616	-0.08073
0.0290	-1.771	1.658	0.2927	-1.6692	0.38548	-0.08144
0.0295	-1.773	1.656	0.2907	-1.6760	0.38593	-0.08049
0.0300	-1.778	1.657	0.2900	-1.6784	0.38623	-0.08053
0.0305	-1.787	1.662	0.2909	-1.6748	0.38648	-0.08129
0.0310	-1.797	1.671	0.2930	-1.6667	0.38625	-0.08038
0.0315	-1.810	1.681	0.2958	-1.6564	0.38594	-0.08301
0.0320	-1.823	1.691	0.2986	-1.6462	0.38592	-0.08022
0.0325	-1.836	1.697	0.3009	-1.6383	0.38611	-0.07963
0.0330	-1.848	1.699	0.3021	-1.6345	0.38624	-0.08267
0.0335	-1.859	1.697	0.3027	-1.6343	0.38587	-0.07993
0.0340	-1.868	1.692	0.3029	-1.6365	0.38578	-0.08129
0.0345	-1.873	1.685	0.3034	-1.6397	0.38606	-0.07898
0.0350	-1.875	1.676	0.3045	-1.6428	0.38625	-0.08053
0.0355	-1.872	1.667	0.3067	-1.6448	0.38588	-0.07981
0.0360	-1.867	1.657	0.3095	-1.6456	0.38595	-0.07992
0.0365	-1.860	1.649	0.3123	-1.6453	0.38638	-0.07867
0.0370	-1.855	1.643	0.3146	-1.6439	0.38655	-0.07992
0.0375	-1.853	1.639	0.3156	-1.6418	0.38586	-0.07952
0.0380	-1.856	1.638	0.3151	-1.6391	0.38639	-0.07916
0.0385	-1.862	1.640	0.3133	-1.6361	0.38655	-0.07762
0.0390	-1.870	1.644	0.3108	-1.6334	0.38564	-0.07885
0.0395	-1.876	1.648	0.3082	-1.6314	0.38616	-0.07987
0.0400	-1.879	1.653	0.3060	-1.6307	0.38639	-0.08083
0.0405	-1.875	1.657	0.3047	-1.6316	0.38630	-0.08004
0.0410	-1.867	1.660	0.3041	-1.6337	0.38594	-0.08007
0.0415	-1.855	1.662	0.3040	-1.6364	0.38552	-0.08077
0.0420	-1.843	1.664	0.3039	-1.6393	0.38592	-0.08144
0.0425	-1.833	1.664	0.3035	-1.6416	0.38664	-0.08209
0.0430	-1.825	1.664	0.3025	-1.6431	0.38638	-0.08053
0.0435	-1.821	1.664	0.3013	-1.6436	0.38587	-0.08128
0.0440	-1.819	1.664	0.3002	-1.6435	0.38562	-0.07931
0.0445	-1.818	1.665	0.2995	-1.6428	0.38611	-0.08010
0.0450	-1.817	1.668	0.2997	-1.6418	0.38609	-0.07870
0.0455	-1.814	1.672	0.3010	-1.6406	0.38635	-0.07948
0.0460	-1.811	1.677	0.3029	-1.6393	0.38576	-0.08373
0.0465	-1.808	1.682	0.3048	-1.6382	0.38565	-0.08124
0.0470	-1.807	1.687	0.3060	-1.6374	0.38623	-0.07946
0.0475	-1.808	1.690	0.3059	-1.6368	0.38661	-0.08090
0.0480	-1.813	1.690	0.3041	-1.6368	0.38579	-0.07671
0.0485	-1.820	1.689	0.3012	-1.6372	0.38601	-0.08038
0.0490	-1.829	1.685	0.2981	-1.6380	0.38654	-0.08053
0.0495	-1.837	1.679	0.2956	-1.6391	0.38634	-0.08010
0.0500	-1.845	1.672	0.2949	-1.6404	0.38593	-0.07809
0.0505	-1.849	1.664	0.2963	-1.6419	0.38611	-0.07951
0.0510	-1.852	1.656	0.2995	-1.6433	0.38610	-0.07671
