	Time			6 Y_Fz			5 O_Fz			4 Y_Fy			3 O_Fy			2 L(1,2,3)			1 R(1,2,3)	
0.0000	-1.977	1.599	0.4012	-1.6417	0.38578	-0.08846
0.0005	-1.980	1.598	0.3986	-1.6421	0.38589	-0.08239
0.0010	-1.984	1.597	0.3961	-1.6425	0.38607	-0.08236
0.0015	-1.987	1.598	0.3943	-1.6428	0.38605	-0.08347
0.0020	-1.989	1.599	0.3934	-1.6430	0.38577	-0.08267
0.0025	-1.992	1.602	0.3937	-1.6429	0.38641	-0.07934
0.0030	-1.993	1.606	0.3954	-1.6427	0.38625	-0.08236
0.0035	-1.994	1.612	0.3979	-1.6423	0.38584	-0.08636
0.0040	-1.995	1.617	0.4008	-1.6418	0.38593	-0.08144
0.0045	-1.994	1.620	0.4033	-1.6412	0.38595	-0.08095
0.0050	-1.992	1.621	0.4047	-1.6405	0.38639	-0.08175
0.0055	-1.990	1.618	0.4047	-1.6399	0.38587	-0.08227
0.0060	-1.987	1.612	0.4035	-1.6394	0.38610	-0.08221
0.0065	-1.983	1.606	0.4019	-1.6391	0.38629	-0.08221
0.0070	-1.980	1.601	0.4005	-1.6390	0.38624	-0.08175
0.0075	-1.978	1.599	0.3999	-1.6393	0.38626	-0.08054
0.0080	-1.977	1.600	0.4005	-1.6399	0.38639	-0.08297
0.0085	-1.976	1.605	0.4020	-1.6407	0.38561	-0.08270
0.0090	-1.977	1.612	0.4035	-1.6414	0.38610	-0.08251
0.0095	-1.979	1.618	0.4043	-1.6419	0.38653	-0.08332
0.0100	-1.981	1.624	0.4036	-1.6417	0.38594	-0.08144
0.0105	-1.983	1.626	0.4010	-1.6409	0.38567	-0.08133
0.0110	-1.986	1.627	0.3971	-1.6398	0.38607	-0.08236
0.0115	-1.991	1.625	0.3931	-1.6387	0.38602	-0.08277
0.0120	-1.997	1.623	0.3899	-1.6384	0.38593	-0.08297
0.0125	-2.005	1.621	0.3889	-1.6392	0.38585	-0.08357
0.0130	-2.016	1.619	0.3906	-1.6415	0.38625	-0.08602
0.0135	-2.028	1.617	0.3943	-1.6447	0.38618	-0.08328
0.0140	-2.038	1.615	0.3989	-1.6482	0.38592	-0.08236
0.0145	-2.046	1.613	0.4032	-1.6511	0.38610	-0.08473
0.0150	-2.047	1.610	0.4059	-1.6527	0.38593	-0.08312
0.0155	-2.042	1.606	0.4061	-1.6524	0.38550	-0.08628
0.0160	-2.031	1.601	0.4045	-1.6507	0.38593	-0.08190
0.0165	-2.018	1.596	0.4018	-1.6480	0.38601	-0.08470
0.0170	-2.006	1.591	0.3992	-1.6448	0.38653	-0.08083
0.0175	-1.997	1.588	0.3975	-1.6418	0.38626	-0.08060
0.0180	-1.994	1.586	0.3974	-1.6394	0.38596	-0.08511
0.0185	-1.997	1.585	0.3987	-1.6377	0.38607	-0.08263
0.0190	-2.002	1.586	0.4006	-1.6365	0.38607	-0.08526
0.0195	-2.007	1.588	0.4025	-1.6359	0.38634	-0.08326
0.0200	-2.010	1.591	0.4035	-1.6356	0.38625	-0.08190
0.0205	-2.009	1.595	0.4033	-1.6357	0.38589	-0.08358
0.0210	-2.002	1.600	0.4021	-1.6362	0.38578	-0.08404
0.0215	-1.992	1.604	0.4005	-1.6369	0.38618	-0.08239
0.0220	-1.980	1.608	0.3991	-1.6379	0.38669	-0.08175
0.0225	-1.965	1.609	0.3986	-1.6392	0.38607	-0.08310
0.0230	-1.951	1.609	0.3994	-1.6407	0.38579	-0.07870
0.0235	-1.938	1.606	0.4010	-1.6421	0.38646	-0.08348
0.0240	-1.929	1.601	0.4031	-1.6432	0.38627	-0.08328
0.0245	-1.927	1.594	0.4049	-1.6436	0.38568	-0.08401
0.0250	-1.935	1.585	0.4059	-1.6430	0.38609	-0.08190
0.0255	-1.954	1.574	0.4058	-1.6413	0.38637	-0.08119
0.0260	-1.981	1.563	0.4047	-1.6391	0.38609	-0.08328
0.0265	-2.011	1.554	0.4031	-1.6373	0.38588	-0.08357
0.0270	-2.039	1.549	0.4014	-1.6366	0.38622	-0.08206
0.0275	-2.059	1.550	0.3999	-1.6379	0.38637	-0.08377
0.0280	-2.067	1.560	0.3991	-1.6418	0.38577	-0.08282
0.0285	-2.065	1.575	0.3988	-1.6471	0.38579	-0.08025
0.0290	-2.058	1.592	0.3988	-1.6523	0.38547	-0.08541
0.0295	-2.051	1.608	0.3988	-1.6559	0.38607	-0.08386
0.0300	-2.050	1.620	0.3987	-1.6564	0.38625	-0.08343
0.0305	-2.058	1.625	0.3981	-1.6528	0.38615	-0.08551
0.0310	-2.074	1.624	0.3973	-1.6463	0.38576	-0.08389
0.0315	-2.092	1.619	0.3964	-1.6388	0.38608	-0.08592
0.0320	-2.108	1.612	0.3955	-1.6322	0.38621	-0.08389
0.0325	-2.116	1.606	0.3950	-1.6284	0.38614	-0.08249
0.0330	-2.113	1.602	0.3949	-1.6287	0.38563	-0.08175
0.0335	-2.100	1.600	0.3952	-1.6321	0.38581	-0.08355
0.0340	-2.083	1.598	0.3958	-1.6371	0.38576	-0.08251
0.0345	-2.065	1.597	0.3965	-1.6421	0.38640	-0.08283
0.0350	-2.052	1.595	0.3974	-1.6453	0.38595	-0.08343
0.0355	-2.048	1.592	0.3982	-1.6456	0.38597	-0.08388
0.0360	-2.051	1.588	0.3990	-1.6437	0.38605	-0.08511
0.0365	-2.059	1.585	0.3998	-1.6406	0.38622	-0.08020
0.0370	-2.070	1.583	0.4004	-1.6375	0.38578	-0.08068
0.0375	-2.079	1.584	0.4011	-1.6356	0.38604	-0.08207
0.0380	-2.084	1.588	0.4016	-1.6358	0.38625	-0.08602
0.0385	-2.086	1.594	0.4020	-1.6376	0.38597	-0.08246
0.0390	-2.084	1.601	0.4025	-1.6402	0.38592	-0.08450
0.0395	-2.080	1.607	0.4029	-1.6431	0.38615	-0.08501
0.0400	-2.074	1.609	0.4035	-1.6453	0.38624	-0.08389
0.0405	-2.067	1.608	0.4041	-1.6464	0.38602	-0.08300
0.0410	-2.059	1.604	0.4047	-1.6464	0.38593	-0.08297
0.0415	-2.050	1.599	0.4049	-1.6456	0.38592	-0.08201
0.0420	-2.042	1.594	0.4046	-1.6444	0.38622	-0.08068
0.0425	-2.034	1.591	0.4036	-1.6430	0.38621	-0.08413
0.0430	-2.026	1.592	0.4018	-1.6417	0.38594	-0.08343
0.0435	-2.020	1.597	0.3996	-1.6405	0.38597	-0.08255
0.0440	-2.017	1.603	0.3977	-1.6395	0.38608	-0.08389
0.0445	-2.016	1.610	0.3967	-1.6387	0.38639	-0.08330
0.0450	-2.020	1.616	0.3973	-1.6381	0.38594	-0.08450
0.0455	-2.029	1.621	0.3999	-1.6376	0.38587	-0.08270
0.0460	-2.039	1.625	0.4038	-1.6374	0.38594	-0.08251
0.0465	-2.050	1.626	0.4080	-1.6374	0.38627	-0.08230
0.0470	-2.056	1.626	0.4115	-1.6376	0.38639	-0.08267
0.0475	-2.055	1.624	0.4133	-1.6380	0.38562	-0.08386
0.0480	-2.045	1.621	0.4125	-1.6387	0.38621	-0.08236
