9.81,0.00,0.00, 0.00
0.00,0.06,0.00, 2.99
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.50
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.50
0.00,0.06,0.00, 0.25
0.00,0.06,0.00, 0.00
0.00,0.06,0.00, 0.00
0.00,0.06,0.00, 0.00
0.00,0.06,0.00, 0.00
0.00,0.06,0.00, 0.00
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.50
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.50
0.00,0.06,0.00, 0.25
0.00,0.06,0.00, 0.00
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.00
0.00,0.06,0.00, 1.00
0.00,0.06,0.00, 0.00
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.50
0.00,0.06,0.00, 0.25
0.00,0.06,0.00, 0.00
0.00,0.06,0.00, 0.00
0.00,0.06,0.00, 0.00
0.00,0.06,0.00, 0.00
0.00,0.06,0.00, 0.00
0.00,0.06,0.00, 0.00
0.00,0.06,0.00, 0.00
0.00,0.06,0.00, 0.00
0.00,0.06,0.00, 0.00
0.00,0.06,0.00, 0.00
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.50
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.50
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.50
0.00,0.06,0.00, 0.25
0.00,0.06,0.00, 0.00
0.00,0.06,0.00, 0.00
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.50
0.00,0.06,0.00, 0.25
0.00,0.06,0.00, 0.00
0.00,0.06,0.00, 0.00
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.50
0.00,0.06,0.00, 0.25
0.00,0.06,0.00, 0.00
0.00,0.06,0.00, 0.00
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.50
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.50
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.50
0.00,0.06,0.00, 0.25
0.00,0.06,0.00, 0.00
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.50
0.00,0.06,0.00, 0.25
0.00,0.05,0.00, 0.00
0.00,0.06,0.00, 1.00
0.00,0.06,0.00, 0.00
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.50
0.00,0.06,0.00, 0.25
0.00,0.06,0.00, 0.00
0.00,0.06,0.00, 0.00
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.50
0.00,0.06,0.00, 0.25
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.50
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.50
0.00,0.06,0.00, 0.25
0.00,0.06,0.00, 0.00
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.50
0.00,0.06,0.00, 0.25
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.50
0.00,0.06,0.00, 0.25
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.50
0.00,0.06,0.00, 0.25
0.00,0.06,0.00, 0.00
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.50
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.50
0.00,0.06,0.00, 0.25
0.00,0.06,0.00, 0.00
0.00,0.06,0.00, 0.00
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.50
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.50
0.00,0.06,0.00, 0.25
0.00,0.06,0.00, 0.00
0.00,0.06,0.00, 0.00
0.00,0.06,0.00, 0.00
0.00,0.06,0.00, 0.00
0.00,0.06,0.00, 0.00
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.50
0.00,0.06,0.00, 0.25
0.00,0.06,0.00, 0.00
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.50
0.00,0.06,0.00, 0.25
0.00,0.06,0.00, 0.00
0.00,0.06,0.00, 0.00
0.00,0.06,0.00, 0.00
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.50
0.00,0.06,0.00, 0.25
0.00,0.06,0.00, 0.00
0.00,0.06,0.00, 0.00
0.00,0.06,0.00, 0.00
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.50
0.00,0.06,0.00, 0.25
0.00,0.06,0.00, 0.00
0.00,0.06,0.00, 0.00
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.50
0.00,0.06,0.00, 0.25
0.00,0.06,0.00, 0.00
0.00,0.06,0.00, 0.00
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.50
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.00
0.00,0.05,0.00, 0.50
0.00,0.06,0.00, 0.25
0.00,0.07,0.00, 0.50
0.00,0.09,0.00, 0.75
0.00,0.08,0.00, 0.00
0.00,0.09,0.00, 0.50
0.00,0.11,0.00, 1.25
0.00,0.14,0.00, 1.25
0.00,0.17,0.00, 1.75
0.00,0.23,0.00, 2.75
0.00,0.29,0.00, 3.00
0.00,0.34,0.00, 2.25
0.00,0.40,0.00, 3.50
0.00,0.44,0.00, 2.01
0.00,0.48,0.00, 1.75
0.00,0.52,0.00, 2.00
0.00,0.56,0.00, 1.75
0.00,0.56,0.00, 0.50
0.00,0.56,0.00, 0.00
0.00,0.59,0.00, 1.25
0.00,0.60,0.00, 0.50
0.00,0.62,0.00, 0.75
0.00,0.63,0.00, 0.75
0.00,0.65,0.00, 1.00
0.00,0.79,0.00, 6.98
0.00,0.84,0.00, 2.27
0.00,0.90,0.00, 3.00
0.00,0.95,0.00, 3.00
0.00,1.03,0.00, 4.00
0.00,1.13,0.00, 5.00
0.00,1.23,0.00, 4.50
0.00,1.34,0.00, 5.50
0.00,1.47,0.00, 6.75
0.00,1.63,0.00, 8.24
0.00,1.80,0.00, 8.00
0.00,1.93,0.00, 6.75
0.00,2.09,0.00, 7.75
0.00,2.22,0.00, 7.00
0.00,2.40,0.00, 8.74
0.00,2.62,0.00, 10.74
0.00,2.85,0.00, 11.75
0.00,3.11,0.00, 13.00
0.00,3.40,0.00, 14.74
0.00,3.70,0.00, 14.50
0.00,3.97,0.00, 13.75
0.00,4.19,0.00, 11.01
0.00,4.44,0.00, 12.74
0.00,4.75,0.00, 15.24
0.00,5.07,0.00, 15.75
0.00,5.34,0.00, 13.76
0.00,5.66,0.00, 15.99
0.00,5.97,0.00, 15.75
0.00,6.24,0.00, 13.26
0.00,6.53,0.00, 14.74
0.00,6.81,0.00, 13.75
0.00,7.07,0.00, 13.25
0.00,7.35,0.00, 13.50
0.00,7.62,0.00, 13.75
0.00,7.87,0.00, 12.50
0.00,8.11,0.00, 12.00
0.00,8.35,0.00, 12.00
0.00,8.56,0.00, 10.75
0.00,8.80,0.00, 11.50
0.00,9.02,0.00, 11.25
0.00,9.25,0.00, 11.50
0.00,9.48,0.00, 11.25
0.00,9.62,0.00, 7.26
0.00,9.67,0.00, 2.52
0.00,9.73,0.00, 3.00
0.00,9.81,0.00, 3.75
0.00,9.81,0.00, 0.26
0.00,9.81,0.00, 0.00
0.00,9.81,0.00, 0.00
0.00,9.81,0.00, 0.00
0.00,9.81,0.00, 0.00
0.00,9.81,0.00, 0.00
0.05,9.81,2.46, 0.00
0.44,9.81,19.25, 0.00
0.84,9.81,19.99, 0.00
1.31,9.81,23.45, 0.00
1.83,9.81,25.96, 0.00
2.39,9.81,27.97, 0.00
2.90,9.81,25.54, 0.00
3.37,9.81,23.53, 0.00
3.89,9.81,25.96, 0.00
4.34,9.81,22.55, 0.00
4.63,9.81,14.62, 0.00
