	Time			6 Y_Fz			5 O_Fz			4 Y_Fy			3 O_Fy			2 L(1,2,3)			1 R(1,2,3)	
0.0000	2.436	1.782	0.3804	-1.6516	0.38623	-0.08404
0.0005	2.533	1.641	0.3789	-1.6492	0.38620	-0.08250
0.0010	2.622	1.512	0.3774	-1.6472	0.38577	-0.08267
0.0015	2.698	1.407	0.3761	-1.6458	0.38634	-0.08297
0.0020	2.752	1.340	0.3750	-1.6455	0.38578	-0.08022
0.0025	2.775	1.323	0.3743	-1.6465	0.38561	-0.08063
0.0030	2.764	1.364	0.3739	-1.6491	0.38636	-0.08221
0.0035	2.723	1.450	0.3741	-1.6528	0.38617	-0.08386
0.0040	2.667	1.558	0.3747	-1.6569	0.38564	-0.08160
0.0045	2.608	1.666	0.3759	-1.6608	0.38606	-0.08082
0.0050	2.559	1.754	0.3778	-1.6636	0.38606	-0.08251
0.0055	2.532	1.803	0.3802	-1.6650	0.38635	-0.08161
0.0060	2.526	1.819	0.3828	-1.6652	0.38641	-0.08129
0.0065	2.539	1.812	0.3851	-1.6647	0.38595	-0.08430
0.0070	2.565	1.793	0.3865	-1.6640	0.38595	-0.08282
0.0075	2.600	1.775	0.3865	-1.6637	0.38586	-0.08237
0.0080	2.642	1.767	0.3848	-1.6641	0.38626	-0.08175
0.0085	2.685	1.767	0.3819	-1.6649	0.38600	-0.08158
0.0090	2.725	1.771	0.3784	-1.6658	0.38579	-0.08267
0.0095	2.758	1.775	0.3753	-1.6664	0.38577	-0.08228
0.0100	2.781	1.775	0.3731	-1.6662	0.38623	-0.08038
0.0105	2.789	1.766	0.3725	-1.6649	0.38644	-0.07947
0.0110	2.786	1.751	0.3732	-1.6628	0.38624	-0.08022
0.0115	2.777	1.735	0.3748	-1.6602	0.38595	-0.08163
0.0120	2.767	1.721	0.3769	-1.6576	0.38622	-0.08160
0.0125	2.761	1.712	0.3790	-1.6552	0.38628	-0.08293
0.0130	2.765	1.713	0.3807	-1.6535	0.38591	-0.08053
0.0135	2.774	1.721	0.3821	-1.6524	0.38581	-0.08063
0.0140	2.784	1.735	0.3834	-1.6517	0.38639	-0.08144
0.0145	2.788	1.751	0.3847	-1.6515	0.38602	-0.08265
0.0150	2.779	1.766	0.3863	-1.6515	0.38576	-0.08221
0.0155	2.754	1.778	0.3883	-1.6517	0.38611	-0.08287
0.0160	2.713	1.788	0.3904	-1.6519	0.38624	-0.08129
0.0165	2.662	1.794	0.3925	-1.6520	0.38606	-0.08148
0.0170	2.604	1.796	0.3941	-1.6519	0.38593	-0.08083
0.0175	2.545	1.796	0.3950	-1.6515	0.38603	-0.08305
0.0180	2.488	1.793	0.3949	-1.6506	0.38607	-0.08541
